id;eid;eanCode;indexCatalogue;name;additionalName;description;basePriceNet;priceNet;basePrice;price;vatCode;vatRate;currency;category;producer;weight;availabilityCount;promotionInfo;imageUrls;Stan;Rodzaj bieżnika;Konstrukcja opony;Typ;Indeks nośności;Ilość płócien;Zastosowanie;Rozmiar opony;Stan opony;Średnica felgi;Indeks handlowy;Indeks katalogowy;Indeks producenta
3274;4756;8903635028642;3208520Aaii;Opona 320/85R20 Alliance AGRISTAR II 85;119D TL (12.4R20);;1000.00;1000.00;1230.00;1230.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/cbb1b345-c27c-4a00-870c-bd2b6bb27a9e/l/opona-320%252F85r20-alliance-agristar-ii-85.jpg;nowa;AGRISTAR II 85;Radialna;Bezdętkowa (TL);119D (1360 kg przy 65 km/h);;Opona rolnicza;12.4 (320/85, 300/95, 320/90);;20;12420Aaii;3208520Aaii;
3446;5067;8903635027591;4607024A585;Opona 460/70R24 Alliance 585 (17.5R24);159A8 TL;;2470.00;2280.00;3038.10;2804.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;4.0000;;https://static.abstore.pl/img/grasdorf/371091fe-5184-4f49-913e-95b79a1c8875/l/opona-460%252F70r24-alliance-585-17-5r24-.jpg;nowa;A-580;Radialna;Bezdętkowa (TL);159A8/159B (4375 kg przy 40 km/h);;Opona przemysłowa/komunalna;17.5 (460/70);;24;17524A585;4607024A585;
2333;3397;8903094025954;7107042BKT2;Opona 710/70R42 BKT Agrimax RT 765 173D;TL;;8170.00;8170.00;10049.10;10049.10;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/c2f0fb86-e84d-42f7-91e5-7ade21b275ec/l/opona-710%252F70r42-bkt-agrimax-rt-765-173d.jpg;nowa;RT 765;Radialna;Bezdętkowa (TL);173D (6500 kg przy 65 km/h);;Opona rolnicza;710/70;;42;7107042BKT2;7107042BKT2;
3498;5141;3528707234094;71050265MTRAI;Opona VF710/50R26.5 Michelin TRAILXBIB;176D TL;;9100.00;9100.00;11193.00;11193.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/513c5a0f-a401-4c9e-b69f-818bc1bad9fe/l/opona-vf710%252F50r26-5-michelin-trailxbib.jpg;nowa;TRAILXBIB;Radialna;Bezdętkowa (TL);176D (7100 kg przy 65 km/h);;Opona rolnicza;710/50;;26,5;;71050265MTRAI;
2794;4152;8903635022886;3007020G;Opona 300/70R20 Galaxy Garden Pro;110A8/110B TL;;1250.00;1250.00;1537.50;1537.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Galaxy;;2.0000;;https://static.abstore.pl/img/grasdorf/dd266be3-2777-451e-868e-d8d735fa3fbf/l/opona-300%252F70r20-galaxy-garden-pro.jpg;nowa;Garden Pro;Radialna;Bezdętkowa (TL);110A8/110B (1060 kg przy 40 km/h);;Opona przemysłowa/komunalna;300/70;;20;1923;3007020G;
3568;4150;8903094019595;1258018BKTat603;Opona 12.5/80-18 BKT AT 603 12PR TL;(340/80-18);;700.00;700.00;861.00;861.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;2.0000;;https://static.abstore.pl/img/grasdorf/973983ef-98ca-43bc-a2ef-d82ed73c5dea/l/opona-12-5%252F80-18-bkt-at-603-12pr-tl.jpg;nowa;AT 603;Diagonalna;Bezdętkowa (TL);;12 PR;Opona przemysłowa/komunalna;12.5/80;;18;3408018BKTat603;1258018BKTat603;
3409;5030;3528701711140;d14924;Dętka Kleber 24" 14.9 420/70 TR218A;(14.9R24, 380/85R24, 400/70R24, 420/70R24, 440/65R24) 171114;;254.00;254.00;312.42;312.42;23;23.00;PLN;Dętki;Kleber;;2.0000;;https://static.abstore.pl/img/grasdorf/6df08fa3-407a-412a-8701-a2ccc4125e5f/l/detka-kleber-24-14-9-420%252F70-tr218a.png,https://static.abstore.pl/img/grasdorf/2e232bf4-7893-404b-bd7a-aa20cb5c1a27/l/detka-kleber-24-14-9-420%252F70-tr218a.jpg,https://static.abstore.pl/img/grasdorf/702a3a63-6eb9-418b-8710-cdb9a42bef4b/l/detka-kleber-24-14-9-420%252F70-tr218a.png;nowa;;;;;;;;;;d4207024;d14924;
3212;4641;3528700548785;65055265Mt;Opona VF650/55R26.5 Michelin TRAILXBIB;174D TL;;8600.00;8010.00;10578.00;9852.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/7d6d20ce-5867-4adb-989c-4a0c11ee32a1/l/opona-vf650%252F55r26-5-michelin-trailxbib.jpg;nowa;Trailxbib;Radialna;Bezdętkowa (TL);174D (6700 kg przy 65 km/h);;Opona rolnicza;650/55;;26,5;;65055265Mt;
2261;211;;śrHD+d;Śruba HD+ 950 mm;;;145.00;145.00;178.35;178.35;23;23.00;PLN;Łączniki kół bliźniaczych;Starco;;111.0000;;https://static.abstore.pl/img/grasdorf/50397561-f96e-400a-ae12-b0a491c03d08/l/sruba-hd-950-mm.jpg;;;;;;;;;;;02-1996;śrHD+d;
2669;3958;6419440455822;4008024Nok;Opona 400/80R24 Nokian Hakkapeliitta TRI;149A8/144D TL;;4570.00;3590.00;5621.10;4415.70;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Nokian;;2.0000;;https://static.abstore.pl/img/grasdorf/6cd6714b-c13e-4c2f-9120-5da13fae5bc4/l/opona-400%252F80r24-nokian-hakkapeliitta-tri.jpg;nowa;Hakkapeliitta TRI TL;Radialna;Bezdętkowa (TL);149A8/144D (3250 kg przy 40 km/h);;Opona przemysłowa/komunalna;14.9 (380/85, 380/90, 400/80);;24;16924Nh;4008024Nok;
2245;880;;HD+1615;Nakrętka HD+ M16x1,5;;;130.00;130.00;159.90;159.90;23;23.00;PLN;Łączniki kół bliźniaczych;Starco;;72.0000;;https://static.abstore.pl/img/grasdorf/5259bfdb-d2b8-4cb1-9fdf-95966ec82a67/l/nakretka-hd-m16x1-5.jpg,https://static.abstore.pl/img/grasdorf/51000f58-ddc6-4689-8ae5-7371a5cfab90/l/nakretka-hd-m16x1-5.jpg,https://static.abstore.pl/img/grasdorf/58587003-1f03-46a0-bdfa-922b7f0514a3/l/nakretka-hd-m16x1-5.jpg;;;;;;;;;;;SR-9960;HD+1615;
3214;4643;3528707893536;2807016Kf;Opona 280/70R16 Kleber FITKER 112A8/109B;TL;;1250.00;1250.00;1537.50;1537.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;4.0000;;https://static.abstore.pl/img/grasdorf/31a57334-58fd-4535-99e0-14b00a057b2d/l/opona-280%252F70r16-kleber-fitker-112a8%252F109b.jpg;nowa;Fitker;Radialna;Bezdętkowa (TL);112A8/109B (1120 kg przy 40 km/h);;Opona rolnicza;280/70;;16;;2807016Kf;
2635;3924;6419440453910;3408018N;Opona 340/80R18 Nokian TRI 2 DOT4622;143A8/138D TL;;2790.00;2550.00;3431.70;3136.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Pozostałe;Nokian;;2.0000;;https://static.abstore.pl/img/grasdorf/cff0d9ac-0b63-4345-9b14-1a44a683138f/l/opona-340%252F80r18-nokian-tri-2-dot4622.jpg;nowa (DOT 2022);TRI 2 TL;Radialna;Bezdętkowa (TL);143A8/138D (2725 kg przy 40 km/h);;Opona przemysłowa/komunalna;340/80;;18;1258018N;3408018N;
2989;4392;8903094022359;2385012BKTTR3156;Opona 23x8.50-12 BKT TR 315 6PR TL;;;210.00;210.00;258.30;258.30;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;4.0000;;https://static.abstore.pl/img/grasdorf/7c1cee21-dd80-4a70-8047-1eb90b45365c/l/opona-23x8-50-12-bkt-tr-315-6pr-tl.jpg;nowa;TR 315;Diagonalna;Bezdętkowa (TL);;6 PR;Opona rolnicza;23x8.50;;12;;2385012BKTTR3156;
2259;3147;;MD+2225;Nakrętka MD+ M22x2,5;;;105.00;105.00;129.15;129.15;23;23.00;PLN;Łączniki kół bliźniaczych;Starco;;114.0000;;https://static.abstore.pl/img/grasdorf/07c1ea35-61a7-40f8-82eb-de9c4a594c63/l/nakretka-md-m22x2-5.jpg,https://static.abstore.pl/img/grasdorf/d6e5d80d-8aee-4a8c-86b6-0f5a3d15949d/l/nakretka-md-m22x2-5.jpg,https://static.abstore.pl/img/grasdorf/9df671cc-1efc-4967-8572-2646d303026f/l/nakretka-md-m22x2-5.jpg;;;;;;;;;;;8;MD+2225;
3408;5029;3528701700397;d13624;Dętka Kleber 24" 13.6 380/70 TR218A;(13.6R24, 340/85R24, 380/70R24, 420/65R24) 170039;;212.00;212.00;260.76;260.76;23;23.00;PLN;Dętki;Kleber;;1.0000;;https://static.abstore.pl/img/grasdorf/5a1da51b-4c74-4fdc-8b0b-173f1d206f2d/l/detka-kleber-24-13-6-380%252F70-tr218a.png,https://static.abstore.pl/img/grasdorf/b24fb137-fc37-4c9e-983e-45c325431361/l/detka-kleber-24-13-6-380%252F70-tr218a.jpg,https://static.abstore.pl/img/grasdorf/06709e8c-100a-4223-b247-11ed1793115b/l/detka-kleber-24-13-6-380%252F70-tr218a.png;nowa;;;;;;;;;;d3807024;d13624;
2343;3441;3528703492306;3009542K;Opona 300/95R42 Kleber CROPKER;147D/150A8 TL (12.4R42);;2750.00;2750.00;3382.50;3382.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Kleber;Kleber;;12.0000;;https://static.abstore.pl/img/grasdorf/1008b08f-48b5-4a0a-9799-4f1e7e1d955a/l/opona-300%252F95r42-kleber-cropker.jpg;nowa;Cropker;Radialna;Bezdętkowa (TL);147D/150A8 (3350 kg przy 40 km/h);;Opona rolnicza;12.4 (320/85, 300/95, 320/90);;42;1592;3009542K;
3287;4883;8903635028178;5807038Aaii;Opona 580/70R38 Alliance AGRISTAR II 70;155D TL;;3650.00;3650.00;4489.50;4489.50;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/d0698056-cea7-4d97-bc24-619b7e9ffadb/l/opona-580%252F70r38-alliance-agristar-ii-70.jpg;nowa;AGRISTAR II 70;Radialna;Bezdętkowa (TL);155D (3875 kg przy 65 km/h);;Opona rolnicza;580/70;;38;2171;5807038Aaii;
2276;3325;3528701870953;3808038M2;Opona 380/80R38 Michelin AGRIBIB 2;DOT0323 142A8/139D TL;;4160.00;3600.00;5116.80;4428.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;2.0000;;https://static.abstore.pl/img/grasdorf/0786e4ea-9075-433e-8383-0005f86e4fec/l/opona-380%252F80r38-michelin-agribib-2.png;nowa (DOT 2023);Agribib 2;Radialna;Bezdętkowa (TL);142A8/139D (2650 kg przy 40 km/h);;Opona rolnicza;380/80;;38;3808038M2;3808038M2;
3280;4842;8903635028826;4208534Aaii;Opona 420/85R34 Alliance AGRISTAR II 85;142D TL (16.9R34);;2280.00;2280.00;2804.40;2804.40;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Alliance;Alliance;;2.0000;;https://static.abstore.pl/img/grasdorf/04aa8a76-b884-4025-aa2e-f3c709684671/l/opona-420%252F85r34-alliance-agristar-ii-85.jpg;nowa;AGRISTAR II 85;Radialna;Bezdętkowa (TL);142D (2650 kg przy 65 km/h);;Opona rolnicza;16.9 (420/85, 420/80, 440/80);;34;16934Aaii;4208534Aaii;Opona 420/85R34 Alliance AGRISTAR II 85 142D TL (16.9R34)
3421;5042;3528701922515;d23130;Dętka Kleber 30" 23.1 620/75 TR218A;(23.1R30, 600/70R30, 62075R30) 192251;;672.00;672.00;826.56;826.56;23;23.00;PLN;Dętki;Kleber;;1.0000;;https://static.abstore.pl/img/grasdorf/7bf6edbe-0eef-46a9-a81d-8e710a8628e1/l/detka-kleber-30-23-1-620%252F75-tr218a.png,https://static.abstore.pl/img/grasdorf/6e5084a3-c78c-44a1-b4ce-2886b9116c72/l/detka-kleber-30-23-1-620%252F75-tr218a.jpg,https://static.abstore.pl/img/grasdorf/9e21bb4b-08b5-4740-82b9-455c00c20c8d/l/detka-kleber-30-23-1-620%252F75-tr218a.png;nowa;;;;;;;;;;d6207530;d23130;
3715;5619;;23513TR;Opona 23x5-13 Trelleborg EliteXP std;DOT2016;;1100.00;1100.00;1353.00;1353.00;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Trelleborg;Trelleborg;;1.0000;;https://static.abstore.pl/img/grasdorf/13c2c86f-680b-40cd-8ab8-8a043cd5001c/l/opona-23x5-13-trelleborg-elitexp-std.jpg;nowa (DOT 2016);EliteXP;Diagonalna;Superelastyczna;60J;;Opona przemysłowa/komunalna;23x5;;13;2350013TR;23513TR;
3179;4608;3528704289226;9006042Ma2;Opona VF900/60R42 Michelin AXIOBIB 2;189D/185E TL;;29200.00;25130.00;35916.00;30909.90;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony Michelin;Michelin;;3.0000;;https://static.abstore.pl/img/grasdorf/9483fc07-2fef-4989-b71f-dcb6c73941d3/l/opona-vf900%252F60r42-michelin-axiobib-2.jpg;nowa;Axiobib 2;Radialna;Bezdętkowa (TL);189D/185E (10300 kg przy 65 km/h);;Opona rolnicza;900/60;;42;2032;9006042Ma2;
2709;4042;8903094010646;11580153B;Opona 11.5/80-15.3 BKT AW 909 14PR TL;;;360.00;360.00;442.80;442.80;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;7.0000;;https://static.abstore.pl/img/grasdorf/aebf18e8-a4dd-4788-95de-74e307f9cbcc/l/opona-11-5%252F80-15-3-bkt-aw-909-14pr-tl.jpg;nowa;AW 909;Diagonalna;Bezdętkowa (TL);;14 PR;Opona rolnicza;11.5/80;;15.3;11580153B;11580153B;
3004;4407;8903094025671;2785015BKTLG30612;Opona 27x8.50-15 BKT LG 306 4PR TL;;;320.00;320.00;393.60;393.60;23;23.00;PLN;Opony/Opony rolnicze i przemysłowe/Opony BKT;BKT;;4.0000;;https://static.abstore.pl/img/grasdorf/04a6f4bf-7d47-4f1d-9fca-eabb40701a94/l/opona-27x8-50-15-bkt-lg-306-4pr-tl.jpg;nowa;LG 306;Diagonalna;Bezdętkowa (TL);;4 PR;Opona rolnicza;27x8.50;;15;;2785015BKTLG30612;
2246;203;;HD+1815;Nakrętka HD+ M18X1,5;;;130.00;130.00;159.90;159.90;23;23.00;PLN;Łączniki kół bliźniaczych;Starco;;59.0000;;https://static.abstore.pl/img/grasdorf/157c322a-fb71-4f73-97c5-d5208aa24c4c/l/nakretka-hd-m18x1-5.jpg,https://static.abstore.pl/img/grasdorf/0668c84d-cdc2-48b6-9bb4-6f29f4d1083a/l/nakretka-hd-m18x1-5.jpg,https://static.abstore.pl/img/grasdorf/da67b7ce-f24d-4df5-9482-6242ca48523a/l/nakretka-hd-m18x1-5.jpg;;;;;;;;;;;02-1949;HD+1815;
