kod producenta;symbol handlopex;producent;nazwa;szerokosc;profil;srednica;indeks pr.;indeks nosn.;ilosc;cena det.;cena hurt netto;ean;opor toczenia;przyczepnosc;halas;dot;cena fix;waga;maxDpdQty;labelNoise;labelSnow;labelIce;labelEprel;isElectric;
MRL17104034TT;HLRD160E40008MI31;MRL;4.00 - 16  MIM 374 R1  4PR  [69 A6/62 A8]  TT;4.00;82;16;A8;69 A6/62 A8;2;163.69;96.04;8907375026494;;;;2025;0;5.800;0;;0;0;0;0;
MRL23606117TT;HLRD160E60006MF20;MRL;6.00 - 16  MTF 222 TWO RIB  6PR  [88 A6/80 A8]  TT;6.00;82;16;A6;88 A6/80 A8;1;225.36;142.1;8907375032075;;;;2026;0;10.300;0;;0;0;0;0;
MRL27308115TT;HLRD180E75006MTP0;MRL;7.50 - 18  MTF 212 THREE RIB PREMIUM  8PR  TT;7.50;82;18;A6;;4;399.41;235.1;8907375039302;;;;2025;0;17.600;0;;0;0;0;0;
MRL02008092TT;HLRD200G12006MR20;MRL;11.2 - 20  MRT 329 KIRTI  8PR  [111 A6/107 A8]  TT;11.2;82;20;A6;111 A6/107 A8;2;707.87;441.98;8907375004232;;;;2026;0;28.100;0;;0;0;0;0;
MRL05112092TT;HLRD240G36006MR21;MRL;13.6 - 24  MRT 329 KIRTI  12PR  [130 A6/126 A8]  TT;13.6;82;24;A6;130 A6/126 A8;3;1185.68;699.72;8907375012480;;;;2025;0;61.500;0;;0;0;0;0;
MRL02208092TT;HLRD280G12008MR20;MRL;11.2 - 28  MRT 329 KIRTI  8PR  [118 A6/114 A8]  TT;11.2;82;28;A8;118 A6/114 A8;2;866.25;525.28;8907375004805;;;;2026;0;36.500;0;;0;0;0;0;
MRL03208092TT;HLRD280G24006MR22;MRL;12.4 - 28  MRT 329 KIRTI  8PR  [123 A6/119 A8]  TT;12.4;82;28;A6;123 A6/119 A8;4;1014.91;612.5;8907375008049;;;;2026;0;44.500;0;;0;0;0;0;
MRL06214092TT;HLRD280G49006MR20;MRL;14.9 - 28  MRT 329 KIRTI  14PR  [136 A6/132 A8] TT;14.9;82;28;A6;136 A6/132 A8;2;1474.15;871.71;8907375015429;;;;2026;0;71.600;0;;0;0;0;0;
MRL06208092TT;HLRD280G49006MR21;MRL;14.9 - 28  MRT 329 KIRTI  8PR  [130 A6/126 A8]  TT;14.9;82;28;A6;130 A6/126 A8;2;1354.33;820.26;8907375015184;;;;2025;0;62.920;0;;0;0;0;0;
MRL03308092TT;HLRD320G24006MR20;MRL;12.4 - 32  MRT 329 KIRTI  8PR  [125 A6/121 A8]  TT;12.4;82;32;A6;125 A6/121 A8;2;1272.83;769.3;8907375008582;;;;2025,2026;0;48.700;0;;0;0;0;0;
MRL08214092TT;HLRD340G69006MR20;MRL;16.9 - 34  MRT 329 KIRTI  14PR  [146A6/142A8]  TT;16.9;82;34;A6;146A6/142A8;2;2092.19;1243.62;8907375018512;;;;2026;0;85.000;0;;0;0;0;0;
MRL09512092TT;HLRD340G84008MR20;MRL;18.4 - 34  MRT 329 KIRTI  12PR  [150 A6/146 A8]  TT;18.4;82;34;A8;150 A6/146 A8;2;2331.54;1386.7;8907375020911;;;;2026;0;104.000;0;;0;0;0;0;
MRL49500154TL;HLRR22560050ELR30;MRL;600/50  R22.5  X POWER FLR 333  [159 E/162 D]  TL  steel belted;600;50;22.5;E;159 E/162 D;4;3047.08;1772.82;8907375056231;;;;2025;0;113.100;0;;0;0;0;0;
MRL56100188TL;HLRR24032085D50R0;MRL;320/85  R24  (12.4  R24)  FARM XTREME 85 RRT500  [122 D]  TL;320;85;24;D;122 D;2;1319.58;798.7;8907375057658;;;;2026;0;53.000;0;;0;0;0;0;
MRL16100133TL;HLRR240380708FM70;MRL;380/70  R24  FARM MAXX 70 RRT 770  [125 A8/125 B]  TL;380;70;24;A8;125 A8/125 B;2;1575.01;931.39;8907375026074;;;;2026;0;69.000;0;;0;0;0;0;
MRL18500133TL;HLRR240420708FM70;MRL;420/70  R24  FARM MAXX 70 RRT 770  [130 A8/130 B]  TL;420;70;24;A8;130 A8/130 B;2;1938.85;1155.42;8907375028382;;;;2026;0;83.000;0;;0;0;0;0;
MRL58900195TL;HLRR38052070D50R0;MRL;520/70  R38  FARM XTREME 70 RRT 500  [150 D/153 A8]  TL;520;70;38;D;150 D/153 A8;2;4108.52;2400.02;8907375058020;;;;2026;0;162.000;0;;0;0;0;0;
MRL23300133TL;HLRR380580708FM70;MRL;580/70  R38  FARM MAXX 70 RRT 770  [155 A8/155 B]  TL;580;70;38;A8;155 A8/155 B;2;5128.43;2998.66;8907375031740;;;;2026;0;184.700;0;;0;0;0;0;
;IMCR22529580L12M0;Mirage;295/80  R22.5  MG121  20PR  [154/149] L  M+S  3PMSF /prowadzšca;295;80;22.5;L;154/149;4;1015.3;681.1;8935355525354;D;C;73dB;2026;0;60.100;0;B;1;0;2040732;0;
;IMCR22531570L12M2;Mirage;315/70  R22.5  MG121  20PR  [156/150] L  M+S /prowadzšca;315;70;22.5;L;156/150;6;967.2;665.42;8935355525361;D;C;73dB;2026;0;59.100;0;B;0;0;2040749;0;
100M0138;IMCR22531570L6380;Mirage;315/70  R22.5  MG638  20PR  [154/150] L  M+S  3PMSF /napêd;315;70;22.5;L;154/150;33;1001.3;685.02;8935355525095;D;C;73dB;2026;0;59.100;0;B;1;0;0;0;
;IMCR22531580L12M1;Mirage;315/80  R22.5  MG121  20PR  158/150L(154/150M)  M+S  3PMSF /prowadzšca;315;80;22.5;L;;6;1129.1;759.5;8935355525347;D;C;73dB;2026;0;64.900;0;B;1;0;2040770;0;
100M0150;IMCR22531580L6380;Mirage;315/80  R22.5  MG638  20PR  156/152L(154/151M)  M+S  3PMSF /napêd;315;80;22.5;L;;9;1216.6;808.5;6920758661633;D;C;73dB;2026;0;64.900;0;B;1;0;0;0;
100M0148;IMCR22531580L7680;Mirage;315/80  R22.5  MG768  20PR  [156/152] L  M+S /napêd budowlany;315;80;22.5;L;156/152;14;1217.4;812.42;8935355525064;C;C;73dB;2026;0;64.900;0;B;0;0;0;0;
;IMCR22538565K0221;Mirage;385/65  R22.5  MG022  24PR  [164K/158L]  M+S  3PMSF /naczepa;385;65;22.5;K;164K/158L;9;1236.7;851.62;8935355526474;D;C;73dB;2026;0;71.500;0;B;1;0;1992811;0;
;IMCR225F3000G7021;Mirage;13  R22.5  MG702  20PR  [156/152] L  M+S /prowadzšca budowlana;13;82;22.5;G;156/152;2;1229.8;818.3;8935355525132;D;C;73dB;2026;0;72.300;0;B;0;0;1992793;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;6;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;100;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;12;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;68;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;12;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;7;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;14;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;2;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;94;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;1;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;1;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DET024;KADC120700TR15001;Kabat;DÊTKA 7.00 - 12 TR-15;700;;12;A1;;4;68.32;42.39;5901765011193;;;;;0;1.140;0;;0;0;0;0;
DEC314;KADC15010000V3028;Kabat;DÊTKA 10.00 - 15  V3.02.8;100;82;15;V;;50;102.5;62.92;5901765002764;;;;;0;2.100;0;;0;0;0;0;
DEC314;KADC15010000V3028;Kabat;DÊTKA 10.00 - 15  V3.02.8;100;82;15;V;;50;102.5;62.92;5901765002764;;;;;0;2.100;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;26;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;4;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;1;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;2;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;2;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;35;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;3;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;51;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;1;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;0;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;4;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC051;KADC15012560V3025;Kabat;DÊTKA 12.5/60 - 15  V3.02.5;125;60;15;V;;8;116.65;71.61;5901765000456;;;;;0;3.590;0;;0;0;0;0;
DEC030;KADC15082500TR75A;Kabat;DÊTKA 8.25 - 15  TR-75A;8.25;82;15;T;;18;90.91;55.8;5901765000272;;;;;0;2.660;0;;0;0;0;0;
DEC030;KADC15082500TR75A;Kabat;DÊTKA 8.25 - 15  TR-75A;8.25;82;15;T;;1;90.91;55.8;5901765000272;;;;;0;2.660;0;;0;0;0;0;
DEC030;KADC15082500TR75A;Kabat;DÊTKA 8.25 - 15  TR-75A;8.25;82;15;T;;19;90.91;55.8;5901765000272;;;;;0;2.660;0;;0;0;0;0;
DEC030;KADC15082500TR75A;Kabat;DÊTKA 8.25 - 15  TR-75A;8.25;82;15;T;;18;90.91;55.8;5901765000272;;;;;0;2.660;0;;0;0;0;0;
;KADC15082500V3020;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;0;87.41;56.41;;;;;;0;2.100;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;3;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;10;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;14;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;14;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;100;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;3;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;26;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;23;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;100;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;40;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;8;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;20;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;8;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;100;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;12;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;11;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC004;KADC15082500V3028;Kabat;DÊTKA 8.25 - 15  V3.02.8;8.25;82;15;V;;22;90.91;56.41;5901765000036;;;;;0;1.660;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;5;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;32;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;4;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;5;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;11;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;15;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;4;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;1;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;1;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC085;KADC16012000V3041;Kabat;DÊTKA 12.00 - 16  V3.04.10;120;82;16;V;;1;116.46;72.27;5901765000715;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;4;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;2;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;1;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;4;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;5;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;9;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC086;KADC16013000V3028;Kabat;DÊTKA 13.00 - 16  V3.04.10;130;82;16;V;;16;117.77;72.29;5901765000722;;;;;0;4.210;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;8;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;26;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;79;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;36;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;13;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;6;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;4;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;4;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;3;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;5;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;3;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;4;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;2;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC003;KADC16070000V3021;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.18;700;82;16;V;;1;85.68;53.17;5901765000029;;;;;0;1.560;0;;0;0;0;0;
DEC102;KADC1607000V30280;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.8;700;;16;A3;;26;82.38;51.94;5901765000869;;;;;0;1.560;0;;0;0;0;0;
DEC102;KADC1607000V30280;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.8;700;;16;A3;;11;82.38;51.94;5901765000869;;;;;0;1.560;0;;0;0;0;0;
DEC102;KADC1607000V30280;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.8;700;;16;A3;;1;82.38;51.94;5901765000869;;;;;0;1.560;0;;0;0;0;0;
DEC102;KADC1607000V30280;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.8;700;;16;A3;;14;82.38;51.94;5901765000869;;;;;0;1.560;0;;0;0;0;0;
DEC102;KADC1607000V30280;Kabat;DÊTKA 7.00/7.50 - 16  V3.02.8;700;;16;A3;;14;82.38;51.94;5901765000869;;;;;0;1.560;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;3;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;1;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;4;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;18;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;2;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;8;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC079;KADC16082500V3028;Kabat;DÊTKA 8.25 - 16  V3.02.8;8.25;82;16;V;;8;94.04;58.36;5901765000678;;;;;0;1.820;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;1;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;6;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;0;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;40;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;7;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;0;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;10;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;16;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC006;KADC16090000V3028;Kabat;DÊTKA 9.00 - 16  V3.02.8;900;82;16;V;;0;104.05;64.56;5901765000050;;;;;0;2.200;0;;0;0;0;0;
DEC336;KADC1758500VS3211;Kabat;DÊTKA 8.5 R 17.5  VS3.21.1;850;;17.5;S;;0;91.67;60.24;5901765002979;;;;;0;1.710;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;5;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;7;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;77;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;4;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;3;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;32;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;11;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;5;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;3;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;1;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;47;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;4;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC014;KADC18012000V3028;Kabat;DÊTKA 12.00 - 18  V3.02.8;120;82;18;V;;2;157.74;97.88;5901765000128;;;;;0;3.510;0;;0;0;0;0;
DEC244;KADC18013000PK5A0;Kabat;DÊTKA 13.00 - 18  PK-5A;130;82;18;P;;2;340.43;208.98;5901765002085;;;;;0;4.210;0;;0;0;0;0;
DEC244;KADC18013000PK5A0;Kabat;DÊTKA 13.00 - 18  PK-5A;130;82;18;P;;1;340.43;208.98;5901765002085;;;;;0;4.210;0;;0;0;0;0;
DEC244;KADC18013000PK5A0;Kabat;DÊTKA 13.00 - 18  PK-5A;130;82;18;P;;1;340.43;208.98;5901765002085;;;;;0;4.210;0;;0;0;0;0;
DEC244;KADC18013000PK5A0;Kabat;DÊTKA 13.00 - 18  PK-5A;130;82;18;P;;2;340.43;208.98;5901765002085;;;;;0;4.210;0;;0;0;0;0;
